WorldVersion,SeasonID,RankSeason,Year,Month,Day,Hour,Minute,RankCriteria,B1,B2,B3,S2,S3,G1,G2,G3,P1,P2,P3,P4,D1,D2,D3,D4,M1,M2,M3,M4,C
0.2.1,1.623,1.1,2049,3,30,0,0,CT10011,PEN10005,PEN20016,PEN30012,PEN10006,PEN10002,PEN20006,PEN20013,PEN30011,PEN20006,PEN20013,PEN30009,PEN30014,PEN20004,PEN20016,PEN30010,PEN30013,PEN20015,PEN20012,PEN30015,PEN30007,PEN40001
0.2.1,1.624,1.1,2049,4,13,0,0,CT10001,PEN10006,PEN20011,PEN30010,PEN10007,PEN10004,PEN20005,PEN20010,PEN30010,PEN20016,PEN20013,PEN30013,PEN30016,PEN20011,PEN20012,PEN30004,PEN30002,PEN20007,PEN20007,PEN30011,PEN30001,PEN40001
0.2.1,1.625,1.0,2049,4,27,0,0,CT10012,PEN10007,PEN20011,PEN30009,PEN10005,PEN10004,PEN20014,PEN20008,PEN30016,PEN20008,PEN20005,PEN30002,PEN30010,PEN20013,PEN20004,PEN30009,PEN30005,PEN20001,PEN20004,PEN30015,PEN30014,PEN40001
0.2.1,1.626,1.1,2049,5,11,0,0,CT10010,PEN10008,PEN20011,PEN30005,PEN10007,PEN10007,PEN20005,PEN20002,PEN30004,PEN20002,PEN20009,PEN30010,PEN30004,PEN20012,PEN20011,PEN30006,PEN30014,PEN20005,PEN20001,PEN30007,PEN30015,PEN40001
0.2.1,1.627,1.1,2049,5,25,0,0,CT10007,PEN10003,PEN20013,PEN30007,PEN10003,PEN10004,PEN20010,PEN20015,PEN30010,PEN20006,PEN20005,PEN30008,PEN30012,PEN20008,PEN20006,PEN30015,PEN30007,PEN20003,PEN20008,PEN30007,PEN30010,PEN40001
0.2.1,1.628,1.1,2049,6,8,0,0,CT10003,PEN10003,PEN20003,PEN30004,PEN10003,PEN10001,PEN20011,PEN20003,PEN30002,PEN20002,PEN20007,PEN30014,PEN30014,PEN20012,PEN20003,PEN30015,PEN30002,PEN20002,PEN20011,PEN30015,PEN30016,PEN40001
0.2.1,1.629,1.1,2049,6,22,0,0,CT10009,PEN10006,PEN20013,PEN30005,PEN10001,PEN10001,PEN20002,PEN20016,PEN30001,PEN20005,PEN20010,PEN30007,PEN30005,PEN20015,PEN20005,PEN30015,PEN30001,PEN20014,PEN20015,PEN30001,PEN30008,PEN40001
0.2.1,1.630,1.0,2049,7,6,0,0,CT10014,PEN10001,PEN20001,PEN30014,PEN10008,PEN10002,PEN20011,PEN20016,PEN30009,PEN20016,PEN20010,PEN30005,PEN30014,PEN20011,PEN20011,PEN30010,PEN30014,PEN20015,PEN20001,PEN30016,PEN30010,PEN40001
0.2.1,1.631,1.2,2049,7,20,0,0,CT10010,PEN10006,PEN20008,PEN30014,PEN10008,PEN10005,PEN20011,PEN20005,PEN30003,PEN20006,PEN20015,PEN30015,PEN30016,PEN20003,PEN20001,PEN30004,PEN30005,PEN20012,PEN20015,PEN30015,PEN30008,PEN40001
0.2.1,1.632,1.2,2049,8,3,0,0,CT10006,PEN10001,PEN20015,PEN30010,PEN10008,PEN10001,PEN20013,PEN20010,PEN30016,PEN20009,PEN20008,PEN30012,PEN30009,PEN20012,PEN20011,PEN30003,PEN30006,PEN20002,PEN20015,PEN30012,PEN30002,PEN40001
0.2.1,1.633,1.2,2049,8,17,0,0,CT10006,PEN10004,PEN20006,PEN30012,PEN10008,PEN10003,PEN20005,PEN20006,PEN30008,PEN20016,PEN20007,PEN30003,PEN30016,PEN20008,PEN20014,PEN30016,PEN30014,PEN20002,PEN20014,PEN30009,PEN30006,PEN40001
0.2.1,1.634,1.0,2049,8,31,0,0,CT10013,PEN10005,PEN20011,PEN30015,PEN10006,PEN10007,PEN20008,PEN20008,PEN30001,PEN20009,PEN20002,PEN30015,PEN30013,PEN20016,PEN20012,PEN30007,PEN30004,PEN20014,PEN20016,PEN30015,PEN30007,PEN40001
0.2.1,1.635,1.2,2049,9,14,0,0,CT10014,PEN10001,PEN20014,PEN30010,PEN10001,PEN10006,PEN20005,PEN20003,PEN30003,PEN20002,PEN20015,PEN30009,PEN30005,PEN20015,PEN20006,PEN30004,PEN30008,PEN20005,PEN20012,PEN30013,PEN30014,PEN40001
0.2.1,1.636,1.0,2049,9,28,0,0,CT10009,PEN10001,PEN20007,PEN30010,PEN10004,PEN10005,PEN20004,PEN20005,PEN30005,PEN20008,PEN20002,PEN30002,PEN30014,PEN20014,PEN20006,PEN30003,PEN30012,PEN20012,PEN20001,PEN30008,PEN30008,PEN40001
0.2.1,1.637,1.0,2049,10,12,0,0,CT10003,PEN10003,PEN20012,PEN30013,PEN10001,PEN10006,PEN20015,PEN20010,PEN30007,PEN20002,PEN20010,PEN30012,PEN30004,PEN20013,PEN20004,PEN30014,PEN30001,PEN20015,PEN20011,PEN30005,PEN30002,PEN40001
0.2.1,1.638,1.1,2049,10,26,0,0,CT10006,PEN10008,PEN20003,PEN30015,PEN10001,PEN10001,PEN20003,PEN20014,PEN30009,PEN20011,PEN20003,PEN30010,PEN30013,PEN20001,PEN20012,PEN30008,PEN30006,PEN20006,PEN20007,PEN30015,PEN30008,PEN40001
0.2.1,1.639,1.1,2049,11,9,0,0,CT10013,PEN10008,PEN20003,PEN30016,PEN10005,PEN10002,PEN20007,PEN20004,PEN30008,PEN20008,PEN20004,PEN30013,PEN30009,PEN20012,PEN20003,PEN30011,PEN30007,PEN20004,PEN20016,PEN30007,PEN30006,PEN40001
0.2.1,1.640,1.0,2049,11,23,0,0,CT10016,PEN10002,PEN20002,PEN30001,PEN10005,PEN10008,PEN20008,PEN20012,PEN30001,PEN20006,PEN20015,PEN30011,PEN30015,PEN20004,PEN20013,PEN30004,PEN30008,PEN20016,PEN20004,PEN30010,PEN30005,PEN40001
0.2.1,1.641,1.1,2049,12,7,0,0,CT10012,PEN10006,PEN20004,PEN30009,PEN10006,PEN10006,PEN20006,PEN20013,PEN30003,PEN20005,PEN20009,PEN30009,PEN30009,PEN20016,PEN20015,PEN30002,PEN30015,PEN20008,PEN20009,PEN30011,PEN30002,PEN40001
0.2.1,1.642,1.1,2049,12,21,0,0,CT10006,PEN10005,PEN20009,PEN30003,PEN10002,PEN10007,PEN20008,PEN20005,PEN30015,PEN20009,PEN20016,PEN30007,PEN30006,PEN20009,PEN20007,PEN30013,PEN30015,PEN20004,PEN20014,PEN30001,PEN30011,PEN40001
0.2.1,1.643,1.2,2050,1,4,0,0,CT10002,PEN10002,PEN20002,PEN30003,PEN10008,PEN10006,PEN20013,PEN20010,PEN30012,PEN20009,PEN20007,PEN30005,PEN30008,PEN20007,PEN20005,PEN30009,PEN30008,PEN20004,PEN20003,PEN30014,PEN30014,PEN40001
0.2.1,1.644,1.0,2050,1,18,0,0,CT10001,PEN10006,PEN20007,PEN30007,PEN10007,PEN10003,PEN20012,PEN20003,PEN30008,PEN20002,PEN20009,PEN30006,PEN30004,PEN20003,PEN20003,PEN30003,PEN30009,PEN20001,PEN20013,PEN30004,PEN30004,PEN40001
0.2.1,1.645,1.0,2050,2,1,0,0,CT10008,PEN10001,PEN20013,PEN30013,PEN10003,PEN10008,PEN20016,PEN20003,PEN30014,PEN20007,PEN20002,PEN30009,PEN30007,PEN20015,PEN20016,PEN30002,PEN30003,PEN20004,PEN20004,PEN30002,PEN30014,PEN40001
0.2.1,1.646,1.0,2050,2,15,0,0,CT10016,PEN10001,PEN20014,PEN30006,PEN10005,PEN10004,PEN20005,PEN20001,PEN30014,PEN20006,PEN20014,PEN30004,PEN30004,PEN20014,PEN20015,PEN30015,PEN30015,PEN20013,PEN20001,PEN30012,PEN30002,PEN40001
0.2.1,1.647,1.1,2050,3,1,0,0,CT10004,PEN10002,PEN20003,PEN30012,PEN10001,PEN10007,PEN20016,PEN20013,PEN30003,PEN20004,PEN20012,PEN30003,PEN30005,PEN20013,PEN20008,PEN30006,PEN30004,PEN20004,PEN20003,PEN30013,PEN30008,PEN40001
0.2.1,1.648,1.0,2050,3,15,0,0,CT10009,PEN10005,PEN20014,PEN30008,PEN10004,PEN10004,PEN20015,PEN20004,PEN30011,PEN20003,PEN20007,PEN30010,PEN30010,PEN20002,PEN20006,PEN30001,PEN30015,PEN20002,PEN20008,PEN30009,PEN30011,PEN40001
0.2.1,1.649,1.0,2050,3,29,0,0,CT10001,PEN10003,PEN20016,PEN30014,PEN10005,PEN10005,PEN20004,PEN20009,PEN30006,PEN20015,PEN20015,PEN30005,PEN30005,PEN20012,PEN20015,PEN30007,PEN30015,PEN20016,PEN20011,PEN30003,PEN30003,PEN40001
0.2.1,1.650,1.0,2050,4,12,0,0,CT10011,PEN10005,PEN20008,PEN30011,PEN10003,PEN10003,PEN20008,PEN20009,PEN30004,PEN20010,PEN20004,PEN30002,PEN30005,PEN20008,PEN20013,PEN30008,PEN30016,PEN20003,PEN20001,PEN30003,PEN30002,PEN40001
0.2.1,1.651,1.1,2050,4,26,0,0,CT10005,PEN10004,PEN20004,PEN30003,PEN10008,PEN10005,PEN20012,PEN20006,PEN30009,PEN20015,PEN20007,PEN30013,PEN30009,PEN20007,PEN20008,PEN30012,PEN30002,PEN20005,PEN20008,PEN30003,PEN30011,PEN40001
0.2.1,1.652,1.2,2050,5,10,0,0,CT10013,PEN10001,PEN20007,PEN30004,PEN10003,PEN10007,PEN20013,PEN20007,PEN30009,PEN20005,PEN20004,PEN30003,PEN30007,PEN20015,PEN20005,PEN30010,PEN30012,PEN20014,PEN20016,PEN30009,PEN30008,PEN40001
0.2.1,1.653,1.0,2050,5,24,0,0,CT10005,PEN10006,PEN20007,PEN30001,PEN10004,PEN10003,PEN20015,PEN20005,PEN30004,PEN20006,PEN20005,PEN30004,PEN30010,PEN20005,PEN20016,PEN30014,PEN30008,PEN20004,PEN20011,PEN30010,PEN30009,PEN40001
0.2.1,1.654,1.1,2050,6,7,0,0,CT10012,PEN10003,PEN20002,PEN30001,PEN10003,PEN10005,PEN20016,PEN20003,PEN30006,PEN20015,PEN20004,PEN30009,PEN30003,PEN20001,PEN20003,PEN30009,PEN30015,PEN20013,PEN20016,PEN30010,PEN30011,PEN40001
0.2.1,1.655,1.0,2050,6,21,0,0,CT10001,PEN10003,PEN20005,PEN30001,PEN10008,PEN10003,PEN20012,PEN20009,PEN30006,PEN20010,PEN20016,PEN30010,PEN30008,PEN20003,PEN20016,PEN30016,PEN30006,PEN20015,PEN20016,PEN30015,PEN30001,PEN40001
0.2.1,1.656,1.1,2050,7,5,0,0,CT10010,PEN10004,PEN20008,PEN30005,PEN10007,PEN10004,PEN20015,PEN20003,PEN30008,PEN20013,PEN20013,PEN30005,PEN30001,PEN20002,PEN20005,PEN30006,PEN30014,PEN20002,PEN20009,PEN30013,PEN30013,PEN40001
0.2.1,1.657,1.1,2050,7,19,0,0,CT10010,PEN10002,PEN20013,PEN30001,PEN10004,PEN10008,PEN20014,PEN20016,PEN30006,PEN20006,PEN20002,PEN30015,PEN30010,PEN20002,PEN20007,PEN30012,PEN30002,PEN20005,PEN20013,PEN30009,PEN30005,PEN40001
0.2.1,1.658,1.0,2050,8,2,0,0,CT10016,PEN10006,PEN20005,PEN30011,PEN10003,PEN10002,PEN20009,PEN20001,PEN30007,PEN20009,PEN20008,PEN30015,PEN30006,PEN20013,PEN20012,PEN30011,PEN30008,PEN20004,PEN20013,PEN30007,PEN30004,PEN40001
0.2.1,1.659,1.0,2050,8,16,0,0,CT10003,PEN10001,PEN20003,PEN30002,PEN10002,PEN10008,PEN20014,PEN20009,PEN30004,PEN20010,PEN20006,PEN30008,PEN30014,PEN20011,PEN20008,PEN30004,PEN30002,PEN20005,PEN20012,PEN30005,PEN30005,PEN40001
0.2.1,1.660,1.2,2050,8,30,0,0,CT10003,PEN10008,PEN20010,PEN30001,PEN10008,PEN10002,PEN20015,PEN20016,PEN30011,PEN20011,PEN20009,PEN30002,PEN30016,PEN20012,PEN20004,PEN30015,PEN30010,PEN20012,PEN20002,PEN30011,PEN30003,PEN40001
0.2.1,1.661,1.2,2050,9,13,0,0,CT10001,PEN10003,PEN20002,PEN30016,PEN10001,PEN10002,PEN20015,PEN20003,PEN30008,PEN20003,PEN20002,PEN30009,PEN30014,PEN20016,PEN20002,PEN30001,PEN30015,PEN20016,PEN20014,PEN30015,PEN30016,PEN40001
0.2.1,1.662,1.1,2050,9,27,0,0,CT10011,PEN10004,PEN20005,PEN30012,PEN10008,PEN10007,PEN20007,PEN20013,PEN30009,PEN20004,PEN20004,PEN30003,PEN30012,PEN20006,PEN20008,PEN30005,PEN30012,PEN20008,PEN20007,PEN30007,PEN30009,PEN40001
0.2.1,1.663,1.2,2050,10,11,0,0,CT10006,PEN10002,PEN20016,PEN30015,PEN10008,PEN10005,PEN20013,PEN20008,PEN30001,PEN20013,PEN20011,PEN30001,PEN30009,PEN20011,PEN20005,PEN30012,PEN30006,PEN20015,PEN20016,PEN30013,PEN30009,PEN40001
0.2.1,1.664,1.1,2050,10,25,0,0,CT10004,PEN10001,PEN20001,PEN30007,PEN10002,PEN10004,PEN20015,PEN20003,PEN30012,PEN20016,PEN20012,PEN30008,PEN30013,PEN20010,PEN20008,PEN30004,PEN30013,PEN20011,PEN20005,PEN30001,PEN30011,PEN40001
0.2.1,1.665,1.1,2050,11,8,0,0,CT10004,PEN10006,PEN20004,PEN30012,PEN10006,PEN10003,PEN20012,PEN20008,PEN30008,PEN20015,PEN20011,PEN30011,PEN30016,PEN20001,PEN20004,PEN30014,PEN30012,PEN20015,PEN20016,PEN30014,PEN30015,PEN40001
0.2.1,1.666,1.2,2050,11,22,0,0,CT10010,PEN10001,PEN20008,PEN30013,PEN10006,PEN10001,PEN20009,PEN20007,PEN30004,PEN20005,PEN20012,PEN30004,PEN30009,PEN20012,PEN20010,PEN30015,PEN30001,PEN20016,PEN20014,PEN30002,PEN30007,PEN40001
0.2.1,1.667,1.1,2050,12,6,0,0,CT10002,PEN10007,PEN20015,PEN30007,PEN10004,PEN10002,PEN20004,PEN20015,PEN30006,PEN20002,PEN20008,PEN30016,PEN30015,PEN20009,PEN20010,PEN30003,PEN30011,PEN20005,PEN20007,PEN30006,PEN30003,PEN40001
0.2.1,1.668,1.0,2050,12,20,0,0,CT10006,PEN10001,PEN20010,PEN30016,PEN10003,PEN10004,PEN20007,PEN20016,PEN30010,PEN20010,PEN20001,PEN30012,PEN30009,PEN20012,PEN20004,PEN30010,PEN30009,PEN20003,PEN20006,PEN30003,PEN30009,PEN40001
